date,ticker,sentiment_mean,sentiment_max,sentiment_min,sentiment_count,sentiment_index
2024-10-03,AAPL,0.001,0.001,0.001,2,0.0010986122886681097
2024-10-03,GOOG,0.337607,0.337607,0.337607,1,0.23401134018730144
2024-10-07,AAPL,0.001,0.001,0.001,2,0.0010986122886681097
2024-10-07,GOOG,0.2745795,0.319058,0.230101,2,0.3016564129163452
2024-10-08,GOOG,0.434939,0.434939,0.434939,1,0.30147674156556203
2024-10-09,AAPL,0.16405450000000002,0.290702,0.037407,2,0.18023228971130245
2024-10-09,GOOG,0.347314,0.347314,0.347314,1,0.24073971986899684
2024-10-10,AAPL,0.2233065,0.445613,0.001,2,0.24532726503946525
2024-10-10,GOOG,0.034065,0.034065,0.034065,1,0.023612058705774534
2024-10-11,AAPL,0.133505,0.26601,0.001,2,0.146670233598636
2024-10-14,AAPL,0.166448,0.166448,0.166448,1,0.11537296190984178
2024-10-14,GOOG,0.001,0.001,0.001,1,0.0006931471805599453
2024-10-15,AAPL,0.21036366666666664,0.327046,0.075918,3,0.29162596488450426
2024-10-16,AAPL,0.21221,0.21221,0.21221,1,0.147092763186626
2024-10-16,GOOG,0.300989,0.300989,0.300989,1,0.20862967672955737
2024-10-17,AAPL,0.19320199999999998,0.316437,0.001,3,0.26783484315708506
2024-10-18,AAPL,0.001,0.001,0.001,1,0.0006931471805599453
2024-10-21,AAPL,0.330107,0.330107,0.330107,1,0.22881273633310184
2024-10-22,AAPL,0.011066666666666667,0.0312,0.001,3,0.015341657596393457
2024-10-22,GOOG,0.13984966666666668,0.417549,0.001,3,0.19387280430449633
2024-10-23,AAPL,0.001,0.001,0.001,1,0.0006931471805599453
2024-10-23,GOOG,0.2546665,0.310323,0.19901,2,0.2797797464120972
2024-10-24,AAPL,0.20242,0.20242,0.20242,1,0.14030685228894413
2024-10-24,GOOG,0.475787,0.475787,0.475787,1,0.3297904175970747
2024-10-25,AAPL,0.41676866666666673,0.733631,0.121243,3,0.5777640524914553
2024-10-25,GOOG,0.3742805,0.484218,0.264343,2,0.4111891567088445
2024-10-26,AAPL,0.392298,0.392298,0.392298,1,0.2719202526393054
2024-10-28,AAPL,0.24168733333333334,0.452483,0.001,3,0.33504978735410335
2024-10-28,GOOG,0.319351,0.36015,0.25303,3,0.44271449051799816
2024-10-29,AAPL,0.36007639999999996,0.482974,0.276319,5,0.6451702993455487
2024-10-30,AAPL,0.328948,0.347483,0.310413,2,0.3613863151327974
2024-10-30,GOOG,0.3354075,0.341386,0.329429,2,0.36848280121144905
2024-10-31,AAPL,0.12207433333333333,0.227623,0.001,3,0.1692309599374699
2024-11-01,AAPL,0.212414,0.635242,0.001,3,0.2944683304229204
2024-11-04,GOOG,0.123736,0.123736,0.123736,1,0.08576725953376539
2024-11-05,AAPL,0.2448426,0.454704,0.135032,5,0.43869904702041695
2024-11-05,GOOG,0.427121,0.427121,0.427121,1,0.29605771690794436
2024-11-06,AAPL,0.194902,0.273657,0.116147,2,0.21412173228599193
2024-11-06,GOOG,0.22679800000000003,0.297885,0.115233,3,0.314408788513269
2024-11-07,AAPL,0.170393,0.170393,0.170393,1,0.11810742753715076
2024-11-08,AAPL,0.717222,0.717222,0.717222,1,0.4971404071355651
2024-11-12,AAPL,0.18714999999999998,0.331244,0.040436,4,0.30120630531204184
2024-11-14,AAPL,0.051994,0.102988,0.001,2,0.0571212473370097
2024-11-14,GOOG,0.046108,0.046108,0.046108,1,0.03195963020125796
2024-11-15,AAPL,0.172961,0.339405,0.077847,3,0.23977485899365739
2024-11-15,GOOG,0.23612419999999998,0.353946,0.03558,5,0.42307777126389906
2024-11-16,AAPL,0.511305,0.511305,0.511305,1,0.35440961915620284
2024-11-17,GOOG,0.523988,0.523988,0.523988,1,0.3632008048472446
2024-11-18,AAPL,0.0433315,0.085663,0.001,2,0.0476045183864222
2024-11-19,AAPL,0.3088961666666667,0.51978,0.001,6,0.6010841857209482
2024-11-20,AAPL,0.323708,0.323708,0.323708,1,0.22437728752469877
2024-11-21,AAPL,0.2049415,0.287437,0.122446,2,0.22515125035807543
2024-11-22,GOOG,0.08387966666666667,0.249639,0.001,3,0.11628190891261606
2024-11-23,AAPL,0.079879,0.079879,0.079879,1,0.055367903635947874
2024-11-25,AAPL,0.133154,0.133154,0.133154,1,0.09229531968027894
2024-11-25,GOOG,0.165353,0.165353,0.165353,1,0.11461396574712863
2024-11-26,AAPL,0.260531,0.260531,0.260531,1,0.18058632809846312
2024-11-27,GOOG,0.25746,0.25746,0.25746,1,0.17845767310696353
2024-11-28,AAPL,0.330306,0.330306,0.330306,1,0.22895067262203328
2024-11-28,GOOG,0.129571,0.129571,0.129571,1,0.08981177333233266
2024-11-30,AAPL,0.117615,0.117615,0.117615,1,0.08152450564155796
2024-12-01,GOOG,0.267457,0.267457,0.267457,1,0.1853870654710213
2024-12-04,AAPL,0.21671566666666664,0.407125,0.001,3,0.3004317066663378
2024-12-05,GOOG,0.336635,0.336635,0.336635,1,0.2333376011277972
2024-12-06,AAPL,0.027391,0.046189,0.001,3,0.03797198884543492
2024-12-09,AAPL,0.27312349999999996,0.343385,0.202862,2,0.30005683342404443
2024-12-09,GOOG,0.10010000000000001,0.207617,0.001,3,0.13876806554810106
2024-12-10,GOOG,0.3631105,0.391358,0.334863,2,0.3989176574444217
2024-12-11,AAPL,0.1861835,0.422965,0.001,4,0.29965078356967434
2024-12-11,GOOG,0.345445,0.345445,0.345445,1,0.2394442277885303
2024-12-12,AAPL,0.340973,0.340973,0.340973,1,0.23634447359706623
2024-12-13,AAPL,0.307707,0.384957,0.230457,2,0.3380506915091981
2024-12-13,GOOG,0.001,0.001,0.001,1,0.0006931471805599453
2024-12-14,AAPL,0.050831,0.050831,0.050831,1,0.03523336433504258
2024-12-16,AAPL,0.2013615,0.234801,0.167922,2,0.2212182183646436
2024-12-16,GOOG,0.030568,0.030568,0.030568,1,0.021188123015356407
2024-12-17,AAPL,0.048566,0.048566,0.048566,1,0.0336633859710743
2024-12-17,GOOG,0.381503,0.381503,0.381503,1,0.2644377288251608
2024-12-18,AAPL,0.263203,0.263203,0.263203,1,0.18243841736491928
2024-12-18,GOOG,0.3489325,0.410066,0.287799,2,0.3833415324156852
2024-12-19,AAPL,0.183628,0.183628,0.183628,1,0.12728123047186166
2024-12-20,AAPL,0.3304255,0.413527,0.247324,2,0.3630095147893045
2024-12-20,GOOG,0.214597,0.214597,0.214597,1,0.14874730550662257
2024-12-23,AAPL,0.351833,0.421715,0.281951,2,0.38652805735896706
2024-12-27,AAPL,0.001,0.001,0.001,1,0.0006931471805599453
2024-12-27,GOOG,0.001,0.001,0.001,1,0.0006931471805599453
2024-12-29,AAPL,0.214232,0.214232,0.214232,1,0.1484943067857182
2024-12-30,AAPL,0.1611435,0.222236,0.100051,2,0.17703422933898955
2024-12-31,AAPL,0.2189209142857143,0.609444,0.001,35,0.784507242366984
2024-12-31,GOOG,0.273185,0.416829,0.001,11,0.6788392231223349
2025-01-06,AAPL,0.109033,0.109033,0.109033,1,0.07557591653799252
2025-01-06,GOOG,0.335506,0.335506,0.335506,1,0.232555037960945
2025-01-07,AAPL,0.241688,0.241688,0.241688,1,0.16752535577517205
2025-01-08,AAPL,0.315409,0.327051,0.303767,2,0.34651220335651983
2025-01-10,AAPL,0.001,0.001,0.001,1,0.0006931471805599453
2025-01-10,GOOG,0.001,0.001,0.001,1,0.0006931471805599453
2025-01-13,GOOG,0.338604,0.338604,0.338604,1,0.23470240792631972
2025-01-15,AAPL,0.001,0.001,0.001,1,0.0006931471805599453
2025-01-22,AAPL,0.421174,0.421174,0.421174,1,0.2919355706251544
2025-01-23,AAPL,0.034785,0.034785,0.034785,1,0.0241111246757777
2025-01-27,GOOG,0.170208,0.339416,0.001,2,0.18699260042962162
2025-01-29,AAPL,0.001,0.001,0.001,1,0.0006931471805599453
2025-01-29,GOOG,0.282765,0.282765,0.282765,1,0.19599776251103293
2025-01-30,GOOG,0.001,0.001,0.001,1,0.0006931471805599453
2025-01-31,AAPL,0.377761,0.377761,0.377761,1,0.2618439720755055
2025-02-02,AAPL,0.240178,0.240178,0.240178,1,0.16647870353252653
2025-02-04,AAPL,0.32808,0.32808,0.32808,1,0.22740772699810682
2025-02-05,AAPL,0.236461,0.251641,0.221281,2,0.25977896039074994
2025-02-06,AAPL,0.188453,0.188453,0.188453,1,0.13062566561806338
2025-02-07,AAPL,0.175494,0.30657,0.044418,2,0.19279986498752127
2025-02-14,AAPL,0.13667,0.13667,0.13667,1,0.09473242516712774
2025-02-19,AAPL,0.136794,0.272588,0.001,2,0.1502835694160654
2025-02-24,AAPL,0.074872,0.074872,0.074872,1,0.05189731570288422
2025-02-28,GOOG,0.080131,0.080131,0.080131,1,0.055542576725448975
2025-03-03,GOOG,0.133735,0.133735,0.133735,1,0.09269803819218428
2025-03-09,GOOG,0.476731,0.476731,0.476731,1,0.3304447485355233
2025-03-10,AAPL,0.06294,0.06294,0.06294,1,0.043626683544442955
2025-03-10,GOOG,0.06294,0.06294,0.06294,1,0.043626683544442955
2025-03-12,AAPL,0.287501,0.287501,0.287501,1,0.19928050755816484
2025-03-13,GOOG,0.001,0.001,0.001,1,0.0006931471805599453
2025-03-14,AAPL,0.085164,0.169328,0.001,2,0.0935622169521309
2025-03-17,AAPL,0.001,0.001,0.001,1,0.0006931471805599453
2025-03-18,GOOG,0.5293065,0.653014,0.405599,2,0.5815026253719069
2025-03-19,GOOG,0.2116025,0.218121,0.205084,2,0.2324691068128937
2025-03-21,AAPL,0.302991,0.380954,0.148684,3,0.42003471477007676
2025-03-21,GOOG,0.319051,0.319051,0.319051,1,0.22114930110483108
2025-03-24,AAPL,0.217001,0.217001,0.217001,1,0.15041363132868868
2025-03-24,GOOG,0.030042,0.030042,0.030042,1,0.020823527598381877
2025-03-25,AAPL,0.327964,0.327964,0.327964,1,0.2273273219251619
2025-03-28,GOOG,0.001,0.001,0.001,1,0.0006931471805599453
2025-04-01,GOOG,0.1776855,0.306184,0.049187,2,0.1952074738181374
2025-04-02,GOOG,0.001,0.001,0.001,1,0.0006931471805599453
2025-04-03,AAPL,0.1115865,0.145049,0.078124,2,0.12259030014946404
2025-04-04,AAPL,0.09968250000000001,0.198365,0.001,2,0.10951241946515886
2025-04-04,GOOG,0.001,0.001,0.001,1,0.0006931471805599453
2025-04-07,AAPL,0.259535,0.259535,0.259535,1,0.1798959535066254
2025-04-07,GOOG,0.3371985,0.418072,0.256325,2,0.3704504158204536
2025-04-08,GOOG,0.109978,0.109978,0.109978,1,0.07623094062362167
2025-04-09,AAPL,0.001,0.001,0.001,1,0.0006931471805599453
2025-04-09,GOOG,0.373826,0.373826,0.373826,1,0.2591164379200021
2025-04-14,GOOG,0.048924,0.048924,0.048924,1,0.03391153266171477
2025-04-15,GOOG,0.349071,0.349071,0.349071,1,0.24195757946524069
2025-04-16,GOOG,0.001,0.001,0.001,1,0.0006931471805599453
2025-04-17,GOOG,0.252381,0.252381,0.252381,1,0.17493717857689955
2025-04-21,GOOG,0.299176,0.299176,0.299176,1,0.2073730008912022
2025-04-23,GOOG,0.4258895,0.436308,0.415471,2,0.4678874383147169
2025-04-25,AAPL,0.129651,0.129651,0.129651,1,0.08986722510677746
2025-04-25,GOOG,0.317801,0.317801,0.317801,1,0.22028286712913117
2025-04-28,AAPL,0.21708,0.21708,0.21708,1,0.1504683899559529
2025-04-29,AAPL,0.001,0.001,0.001,1,0.0006931471805599453
2025-04-29,GOOG,0.329466,0.329466,0.329466,1,0.22836842899036291
2025-04-30,AAPL,0.001,0.001,0.001,1,0.0006931471805599453
2025-05-01,GOOG,0.314925,0.314925,0.314925,1,0.21828937583784078
2025-05-03,AAPL,0.25694799999999995,0.355131,0.158765,2,0.28228623034869343
2025-05-06,AAPL,0.354977,0.354977,0.354977,1,0.24605130671362768
2025-05-07,AAPL,0.001,0.001,0.001,1,0.0006931471805599453
2025-05-07,GOOG,0.001,0.001,0.001,1,0.0006931471805599453
2025-05-08,AAPL,0.097352,0.097352,0.097352,1,0.06747926432187179
2025-05-08,GOOG,0.097352,0.097352,0.097352,1,0.06747926432187179
2025-05-11,GOOG,0.438735,0.438735,0.438735,1,0.30410792826296756
2025-05-14,AAPL,0.552064,0.552064,0.552064,1,0.3826616050886456
2025-05-16,AAPL,0.27503,0.27503,0.27503,1,0.19063626906940176
2025-05-18,GOOG,0.101,0.101,0.101,1,0.07000786523655447
2025-05-20,AAPL,0.001,0.001,0.001,1,0.0006931471805599453
2025-05-21,GOOG,0.04441,0.04441,0.04441,1,0.03078266628866717
2025-05-22,AAPL,0.371287,0.371287,0.371287,1,0.2573565372285604
2025-05-22,GOOG,0.040072,0.040072,0.040072,1,0.02777579381939813
2025-05-26,AAPL,0.18764,0.18764,0.18764,1,0.13006213696026814
2025-05-27,GOOG,0.046363,0.046363,0.046363,1,0.032136382732300746
2025-05-28,AAPL,0.173712,0.173712,0.173712,1,0.12040798302942922
2025-05-30,AAPL,0.378545,0.470221,0.286869,2,0.4158741888138696
2025-06-01,GOOG,0.259761,0.259761,0.259761,1,0.18005260476943197
2025-06-02,GOOG,0.151652,0.190103,0.113201,2,0.1666067508010962
2025-06-03,AAPL,0.224677,0.290606,0.158748,2,0.24683291318108488
2025-06-04,AAPL,0.273669,0.370838,0.1765,2,0.30065612642751294
2025-06-04,GOOG,0.001,0.001,0.001,1,0.0006931471805599453
2025-06-05,GOOG,0.219805,0.219805,0.219805,1,0.15235721602297878
2025-06-06,AAPL,0.26686633333333337,0.355766,0.150671,3,0.36995529307274116
2025-06-10,AAPL,0.202124,0.202124,0.202124,1,0.14010168072349838
2025-06-10,GOOG,0.32353849999999995,0.359073,0.288004,2,0.3554433719572472
2025-06-11,AAPL,0.137491,0.261866,0.071452,3,0.19060299800473487
2025-06-11,GOOG,0.056228,0.056228,0.056228,1,0.038974279668524604
2025-06-13,GOOG,0.217645,0.217645,0.217645,1,0.15086001811296929
2025-06-17,AAPL,0.321292,0.321292,0.321292,1,0.22270264393646597
2025-06-18,AAPL,0.320202,0.377589,0.21813,4,0.5153452384372238
2025-06-18,GOOG,0.136212,0.21813,0.054294,2,0.14964417706406058
2025-06-19,GOOG,0.001,0.001,0.001,1,0.0006931471805599453
2025-06-20,AAPL,0.152465,0.30393,0.001,2,0.16749992259178334
2025-06-20,GOOG,0.001,0.001,0.001,1,0.0006931471805599453
2025-06-23,AAPL,0.365314,0.365314,0.365314,1,0.25321636911907586
2025-06-25,AAPL,0.308937,0.308937,0.308937,1,0.21413881052064782
2025-06-26,AAPL,0.357447,0.357447,0.357447,1,0.24776338024961078
2025-06-26,GOOG,0.243787,0.243787,0.243787,1,0.1689802717071674
2025-06-27,AAPL,0.207097,0.207097,0.207097,1,0.14354870165242298
2025-06-28,GOOG,0.032426,0.032426,0.032426,1,0.022475990476836787
2025-07-01,AAPL,0.24579600000000001,0.42153,0.070062,2,0.27003450610546675
2025-07-01,GOOG,0.070062,0.070062,0.070062,1,0.048563277764390886
2025-07-02,AAPL,0.15866233333333332,0.19635,0.105039,3,0.21995269802212444
2025-07-03,AAPL,0.362708,0.362708,0.362708,1,0.25141002756653663
2025-07-04,GOOG,0.313391,0.313391,0.313391,1,0.21722608806286178
2025-07-07,AAPL,0.292657,0.292657,0.292657,1,0.2028543744211319
2025-07-08,AAPL,0.3727605,0.437562,0.307959,2,0.40951926603006894
2025-07-08,GOOG,0.254631,0.307959,0.201303,2,0.27974074567584944
2025-07-09,AAPL,0.433296625,0.760231,0.217505,8,0.9520499937268354
2025-07-10,AAPL,0.37759633333333326,0.70812,0.194275,3,0.5234596676795464
2025-07-11,AAPL,0.113783,0.226566,0.001,2,0.12500340204152352
2025-07-11,GOOG,0.226566,0.226566,0.226566,1,0.15704358411074457
2025-07-14,AAPL,0.001,0.001,0.001,1,0.0006931471805599453
2025-07-14,GOOG,0.296929,0.296929,0.296929,1,0.20581549917648398
2025-07-16,AAPL,0.001,0.001,0.001,1,0.0006931471805599453
2025-07-16,GOOG,0.001,0.001,0.001,1,0.0006931471805599453
2025-07-17,AAPL,0.29492549999999995,0.304297,0.285554,2,0.32400877854158655
2025-07-18,AAPL,0.001,0.001,0.001,1,0.0006931471805599453
2025-07-21,AAPL,0.238165,0.238165,0.238165,1,0.16508339825805937
2025-07-22,AAPL,0.001,0.001,0.001,1,0.0006931471805599453
2025-07-22,GOOG,0.001,0.001,0.001,1,0.0006931471805599453
2025-07-24,GOOG,0.209686,0.209686,0.209686,1,0.1453432597028927
2025-07-25,GOOG,0.12088633333333333,0.227223,0.001,3,0.16758404223645945
2025-07-28,AAPL,0.051068,0.051068,0.051068,1,0.03539764021683529
2025-07-29,AAPL,0.228465,0.228465,0.228465,1,0.1583598706066279
2025-07-29,GOOG,0.039533,0.078066,0.001,2,0.04343143960791638
2025-07-31,AAPL,0.26371449999999996,0.329402,0.198027,2,0.2897199903999662
2025-07-31,GOOG,0.097148,0.097148,0.097148,1,0.06733786229703756
2025-08-02,AAPL,0.100134,0.100134,0.100134,1,0.06940759977818957
2025-08-05,AAPL,0.30420166666666665,0.361834,0.195277,3,0.42171305514327256
2025-08-05,GOOG,0.387151,0.441155,0.34488,3,0.5367052482019268
2025-08-06,AAPL,0.3810896666666667,0.470402,0.306619,3,0.5283024559810587
2025-08-06,GOOG,0.471299,0.471299,0.471299,1,0.32667957305072165
2025-08-07,AAPL,0.10393250000000001,0.161422,0.046443,2,0.11418152169199833
2025-08-07,GOOG,0.288524,0.288524,0.288524,1,0.19998959712387765
2025-08-08,AAPL,0.36478,0.36478,0.36478,1,0.2528462285246568
2025-08-08,GOOG,0.3352485,0.36478,0.305717,2,0.3683081218575508
2025-08-11,AAPL,0.1798865,0.224411,0.135362,2,0.19762551946549595
2025-08-12,AAPL,0.289028,0.538791,0.039265,2,0.31752971256916646
2025-08-12,GOOG,0.201072,0.366847,0.035297,2,0.22090017010707416
2025-08-13,AAPL,0.353447,0.353447,0.353447,1,0.244990791527371
2025-08-13,GOOG,0.27737633333333334,0.36148,0.126431,3,0.3845252468081111
2025-08-14,AAPL,0.1353395,0.269679,0.001,2,0.14868563784219765
2025-08-14,GOOG,0.189424,0.189424,0.189424,1,0.13129871153038708
2025-08-15,AAPL,0.163229,0.325458,0.001,2,0.1793253852670069
2025-08-16,AAPL,0.232325,0.232325,0.232325,1,0.16103541872358929
2025-08-17,AAPL,0.2276055,0.261088,0.194123,2,0.25005019926844946
2025-08-19,GOOG,0.40257,0.40257,0.40257,1,0.27904026047801717
2025-08-20,AAPL,0.2751675,0.368138,0.182197,2,0.3023023969420821
2025-08-21,AAPL,0.335738,0.335738,0.335738,1,0.2327158481068349
2025-08-22,AAPL,0.22427450000000002,0.255854,0.192695,2,0.246390721734896
2025-08-22,GOOG,0.370765,0.370765,0.370765,1,0.25699471440030813
2025-08-25,AAPL,0.1106735,0.220347,0.001,2,0.12158726712991004
2025-08-25,GOOG,0.2500325,0.499065,0.001,2,0.27468877706640915
2025-08-26,GOOG,0.103198,0.103198,0.103198,1,0.07153140273942524
2025-08-31,AAPL,0.23997649999999998,0.246517,0.233436,2,0.26364113189156263
2025-09-02,AAPL,0.21669700000000003,0.356181,0.077213,2,0.23806598711751342
2025-09-02,GOOG,0.1817236666666667,0.356181,0.077213,3,0.2519224943820307
2025-09-03,AAPL,0.295795,0.462391,0.091812,3,0.410058940547458
2025-09-03,GOOG,0.27613325,0.462391,0.045191,4,0.44441932143364354
2025-09-04,AAPL,0.18980833333333336,0.381558,0.001,3,0.2631302221935646
2025-09-04,GOOG,0.29643149999999996,0.41134,0.181523,2,0.3256632886483207
2025-09-05,AAPL,0.305451,0.305451,0.305451,1,0.21172249944921584
2025-09-05,GOOG,0.084555,0.084555,0.084555,1,0.058609059852246174
2025-09-08,GOOG,0.35521400000000003,0.376383,0.334045,2,0.39024246550695396
2025-09-09,AAPL,0.410918,0.410918,0.410918,1,0.2848266531413316
2025-09-09,GOOG,0.215116,0.215116,0.215116,1,0.1491070488933332
2025-09-10,GOOG,0.334346,0.334346,0.334346,1,0.23175098723149545
2025-09-11,AAPL,0.661337,0.661337,0.661337,1,0.4584038769499725
2025-09-11,GOOG,0.23777733333333337,0.293395,0.177437,3,0.32962937640212464
2025-09-12,AAPL,0.553653,0.553653,0.553653,1,0.38376301595855533
2025-09-15,AAPL,0.3811025,0.390581,0.371624,2,0.4186838897421383
2025-09-15,GOOG,0.3707625,0.371624,0.369901,2,0.40732423867731005
2025-09-16,AAPL,0.417944,0.417944,0.417944,1,0.28969670523194574
2025-09-16,GOOG,0.240383,0.340806,0.13996,2,0.26408771778690626
2025-09-17,GOOG,0.091142,0.229915,0.001,3,0.12634964066118906
2025-09-19,AAPL,0.174247,0.347494,0.001,2,0.19142989546355213
2025-09-19,GOOG,0.591378,0.591378,0.591378,1,0.4099119933451793
2025-09-22,AAPL,0.244804,0.244804,0.244804,1,0.16968520238979684
2025-09-23,GOOG,0.001,0.001,0.001,1,0.0006931471805599453
2025-09-24,AAPL,0.314307,0.323571,0.305043,2,0.3453015326144076
2025-09-25,AAPL,0.049386,0.049386,0.049386,1,0.03423176665913346
2025-09-25,GOOG,0.501638,0.549304,0.453972,2,0.5511056712628933
2025-09-26,AAPL,0.22624224999999998,0.33076,0.115486,4,0.3641228545443938
2025-09-29,AAPL,0.179292,0.350666,0.069125,3,0.24855148859390744
2025-09-29,GOOG,0.245647,0.245647,0.245647,1,0.1702695254630089
2025-09-30,GOOG,0.5634999290030211,0.925455,0.030301,662,3.660932245718337
2025-10-02,AAPL,0.264458,0.411552,0.001,3,0.3666166341530441
2025-10-03,AAPL,0.27494368421052634,0.428424,0.001,19,0.8236576681993105
2025-10-03,GOOG,0.2755295882352941,0.379295,0.146655,17,0.7963829403000534
2025-10-05,AAPL,0.38592899999999997,0.467699,0.304159,2,0.4239863419533949
2025-10-06,AAPL,0.5467825,0.552465,0.5411,2,0.6007019737286707
2025-10-07,AAPL,0.0780815,0.155163,0.001,2,0.08578129541763901
2025-10-07,GOOG,0.057962,0.114924,0.001,2,0.06367776547578098
2025-10-08,AAPL,0.314376,0.374536,0.283376,3,0.4358176760714267
2025-10-08,GOOG,0.289743,0.346976,0.23251,2,0.3183152203555641
2025-10-09,AAPL,0.12190733333333333,0.19002,0.001,3,0.16899944877916287
2025-10-10,AAPL,0.225931,0.225931,0.225931,1,0.156603435651089
2025-10-10,GOOG,0.568644,0.568644,0.568644,1,0.39415398534232954
2025-10-11,AAPL,0.1643058,0.452694,0.001,5,0.29439647299909094
2025-10-11,GOOG,0.122977,0.244954,0.001,2,0.13510404342353813
2025-10-12,AAPL,0.21810127118644068,0.706331,0.001,59,0.892981753695931
2025-10-12,GOOG,0.12652144444444444,0.361851,0.001,18,0.37253467272266344
2025-10-13,AAPL,0.20887708653846154,0.569138,0.001,208,1.115891213865041
2025-10-13,GOOG,0.21815934042553192,0.610416,0.001,94,0.9934707790506455
2025-10-14,AAPL,0.26394543157894734,0.749823,0.001,190,1.386313576736405
2025-10-14,GOOG,0.25339493670886076,0.862152,0.001,158,1.284434659504874
2025-10-15,AAPL,0.2769965653495441,0.851171,0.001,329,1.6063287474293362
2025-10-15,GOOG,0.23812724576271188,0.565652,0.001,118,1.1380395145745192
2025-10-16,AAPL,0.22802896782841822,0.745745,0.001,373,1.3509019346359585
2025-10-16,GOOG,0.2165060390625,0.609819,0.001,128,1.05217873425515
2025-10-17,AAPL,0.23898054981549816,0.792862,0.001,271,1.339677659960273
2025-10-17,GOOG,0.20100753409090907,0.584305,0.001,88,0.9022497281106274
2025-10-18,AAPL,0.24395560606060607,0.873973,0.001,99,1.123457083734959
2025-10-18,GOOG,0.1764217142857143,0.360439,0.001,28,0.5940641028333509
2025-10-19,AAPL,0.23049086086956522,0.836605,0.001,115,1.095659095369227
2025-10-19,GOOG,0.2589835555555556,0.474826,0.001,36,0.9351683598358462
2025-10-20,AAPL,0.22004758823529413,0.540664,0.001,17,0.6360193344284585
2025-10-20,GOOG,0.180166625,0.320344,0.001,8,0.3958665364657182
2025-10-21,AAPL,0.220022125,0.516989,0.001,8,0.4834380206077419
2025-10-21,GOOG,0.021727365853658538,0.423064,0.001,41,0.081209715236547
2025-10-22,AAPL,0.20671905000000002,0.419271,0.001,20,0.6293607860298702
2025-10-22,GOOG,0.22015244444444443,0.450335,0.001,9,0.5069197367639776
2025-10-23,AAPL,0.16557626666666667,0.339073,0.001,15,0.4590748896305666
2025-10-23,GOOG,0.1894785714285714,0.431685,0.001,7,0.3940096126867214
2025-10-24,AAPL,0.22903700000000002,0.32821,0.136247,3,0.3175127015878164
2025-10-24,GOOG,0.1466315,0.180112,0.113151,2,0.16109116780583793
2025-10-25,AAPL,0.283109,0.352124,0.214094,2,0.3110270264325399
2025-10-25,GOOG,0.321811,0.446118,0.113847,6,0.6262152909776394
2025-10-26,GOOG,0.22371950000000002,0.294123,0.1294,4,0.3600626450508007
2025-10-27,AAPL,0.2573821111111111,0.533482,0.098064,9,0.5926442122477816
2025-10-27,GOOG,0.18407575,0.319934,0.05546,4,0.29625849080974137
2025-10-28,AAPL,0.12500644444444442,0.409717,0.001,9,0.28783797550596607
2025-10-28,GOOG,0.2745744,0.435554,0.001,10,0.6584006557914489
2025-10-29,AAPL,0.2045814,0.298546,0.123399,5,0.3665606606779324
2025-10-29,GOOG,0.23489572727272726,0.376815,0.110966,11,0.5836939547067885
2025-10-30,AAPL,0.1998899,0.525809,0.001,10,0.47931504629013905
2025-10-30,GOOG,0.2628748,0.526069,0.010976,15,0.7288437058410381
2025-10-31,AAPL,0.21003208333333334,0.44204,0.001,12,0.5387216571921413
2025-10-31,GOOG,0.1768145,0.417737,0.001,10,0.42398265371220756
2025-11-01,AAPL,0.392975,0.665392,0.180975,3,0.544779026561089
2025-11-01,GOOG,0.13286666666666666,0.343557,0.001,6,0.2585465951378159
2025-11-02,AAPL,0.22408612820512822,0.748635,0.001,39,0.826626714287839
2025-11-02,GOOG,0.3242047727272727,0.796694,0.001,176,1.6781324476514317
2025-11-03,AAPL,0.22814746666666666,0.696877,0.001,15,0.6325590930875764
2025-11-03,GOOG,0.23198778571428572,0.49418,0.001,28,0.78117150344351
2025-11-04,AAPL,0.1664678,0.390013,0.001,25,0.5423681628720525
2025-11-04,GOOG,0.19388656756756759,0.356414,0.001,148,0.9701979735521745
2025-11-05,AAPL,0.231651,0.404179,0.044413,11,0.5756311103300401
2025-11-05,GOOG,0.17970299999999997,0.409039,0.001,22,0.5634577170851159
2025-11-06,AAPL,0.19410786363636365,0.545335,0.001,22,0.6086240836981823
2025-11-06,GOOG,0.27088575000000004,0.545335,0.037029,20,0.8247177439345379
2025-11-07,AAPL,0.1646995,0.484625,0.001,12,0.4224458766992364
2025-11-07,GOOG,0.18504036363636364,0.392625,0.001,22,0.5801929898952447
2025-11-08,AAPL,0.2514010666666667,0.734045,0.001,15,0.6970317621990514
2025-11-08,GOOG,0.2033808888888889,0.447837,0.001,9,0.46830180295543394
2025-11-09,AAPL,0.23596977777777775,0.460663,0.001,9,0.5433404927082287
2025-11-09,GOOG,0.2755636,0.304872,0.247735,5,0.4937436896745721
2025-11-10,AAPL,0.24233585,0.440406,0.001,20,0.7377969327897778
2025-11-10,GOOG,0.20547400000000002,0.306115,0.032477,6,0.39983394196699146
2025-11-11,AAPL,0.22360395454545454,0.474648,0.001,22,0.7011089061361572
2025-11-11,GOOG,0.202171,0.368358,0.001,12,0.5185583765473564
2025-11-12,AAPL,0.282356,0.298492,0.267339,3,0.3914285306283678
2025-11-12,GOOG,0.22733319999999999,0.331183,0.001,5,0.40732641376991524
2025-11-13,AAPL,0.2457225,0.29942,0.184319,4,0.3954751074380882
2025-11-13,GOOG,0.06015466666666666,0.098587,0.001,3,0.08339207519504664
